Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN02459,3,0,2,5,Meal Plan 1,0,Room_Type 4,42,2018,3,17,Online,0,0,0,124.79,1,Canceled
INN13341,2,0,0,1,Meal Plan 1,0,Room_Type 4,65,2018,4,23,Online,0,0,0,118.8,1,Not_Canceled
INN20737,2,0,0,4,Meal Plan 1,0,Room_Type 4,161,2018,6,21,Online,0,0,0,123.46,1,Canceled
INN09206,2,0,1,3,Not Selected,0,Room_Type 1,19,2018,11,24,Online,0,0,0,74.8,2,Not_Canceled
INN34163,2,0,0,3,Meal Plan 1,0,Room_Type 1,193,2017,10,15,Offline,0,0,0,65,0,Canceled
INN07605,1,0,0,1,Meal Plan 1,0,Room_Type 1,81,2018,6,23,Online,0,0,0,90.9,0,Canceled
INN35321,2,0,2,1,Meal Plan 2,0,Room_Type 1,150,2018,1,2,Offline,0,0,0,101,0,Not_Canceled
INN06655,2,0,1,2,Meal Plan 1,0,Room_Type 2,75,2018,3,14,Online,0,0,0,69.53,0,Not_Canceled
INN28103,2,0,0,2,Not Selected,0,Room_Type 1,50,2018,3,11,Online,0,0,0,48.6,0,Not_Canceled
INN25591,2,1,0,3,Meal Plan 1,0,Room_Type 1,56,2018,12,8,Online,0,0,0,109.8,1,Not_Canceled
INN35219,2,0,0,3,Meal Plan 1,0,Room_Type 4,24,2018,12,8,Online,0,0,0,94.93,0,Not_Canceled
INN16130,1,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,90,0,Not_Canceled
INN10300,3,0,2,6,Meal Plan 1,0,Room_Type 4,131,2018,7,30,Online,0,0,0,137.19,0,Canceled
INN27654,2,0,0,3,Meal Plan 1,0,Room_Type 1,85,2018,8,3,Online,0,0,0,119.7,0,Canceled
INN24858,2,0,2,5,Meal Plan 1,0,Room_Type 1,278,2018,12,23,Online,0,0,0,73.95,0,Canceled
INN21995,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60,0,Canceled
INN28834,1,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,80,0,Not_Canceled
INN23800,2,0,2,1,Meal Plan 1,0,Room_Type 1,79,2018,9,4,Offline,0,0,0,76.5,0,Not_Canceled
INN33267,2,0,0,2,Not Selected,0,Room_Type 1,59,2018,3,9,Online,0,0,0,67.5,0,Canceled
INN32280,2,0,0,3,Meal Plan 1,0,Room_Type 4,120,2018,10,13,Online,0,0,0,132.3,2,Not_Canceled
INN04231,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,2,11,Corporate,1,0,1,50,0,Not_Canceled
INN03409,1,0,0,3,Meal Plan 1,0,Room_Type 1,63,2018,5,17,Offline,0,0,0,136,0,Not_Canceled
INN25464,2,0,0,2,Meal Plan 1,0,Room_Type 1,12,2017,8,25,Online,0,0,0,12,1,Not_Canceled
INN10387,2,0,0,1,Meal Plan 2,0,Room_Type 1,170,2017,9,12,Offline,0,0,0,96.9,2,Not_Canceled
INN18664,1,0,2,1,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,76,0,Not_Canceled
INN13816,2,0,1,2,Meal Plan 1,0,Room_Type 1,66,2017,10,9,Offline,0,0,0,75,0,Not_Canceled
INN31510,2,0,0,2,Meal Plan 1,0,Room_Type 1,134,2018,8,10,Online,0,0,0,114.3,1,Not_Canceled
INN21066,2,0,2,1,Meal Plan 1,0,Room_Type 1,180,2018,10,1,Online,0,0,0,108.9,0,Canceled
INN22478,1,0,1,0,Not Selected,0,Room_Type 1,7,2018,4,11,Online,0,0,0,89,0,Not_Canceled
INN22752,2,0,0,2,Not Selected,0,Room_Type 1,17,2018,12,9,Online,0,0,0,95,0,Not_Canceled
INN30610,1,0,0,1,Not Selected,0,Room_Type 1,9,2018,3,17,Online,0,0,0,97,1,Not_Canceled
INN33293,2,0,1,4,Meal Plan 2,0,Room_Type 1,10,2018,4,25,Online,0,0,0,174,1,Canceled
INN21827,2,2,0,2,Meal Plan 1,0,Room_Type 6,136,2018,8,12,Online,0,0,0,221.3,1,Canceled
INN27392,2,2,0,4,Meal Plan 1,0,Room_Type 6,32,2018,6,8,Online,0,0,0,191.7,0,Canceled
INN08349,1,0,0,4,Meal Plan 1,0,Room_Type 1,92,2017,10,7,Offline,0,0,0,65,0,Not_Canceled
INN22639,2,0,2,1,Meal Plan 1,0,Room_Type 4,142,2018,5,22,Online,0,0,0,114.3,0,Not_Canceled
INN30394,2,0,0,2,Meal Plan 1,0,Room_Type 1,263,2018,10,21,Offline,0,0,0,110,0,Canceled
INN29380,2,0,1,2,Meal Plan 1,0,Room_Type 1,59,2018,11,14,Offline,0,0,0,75,1,Not_Canceled
INN18253,1,0,0,1,Meal Plan 1,0,Room_Type 1,54,2017,11,18,Corporate,0,0,0,65,0,Not_Canceled
INN27870,2,0,2,2,Meal Plan 1,0,Room_Type 1,5,2018,8,13,Online,0,0,0,170,1,Not_Canceled
INN18258,2,0,0,1,Meal Plan 1,0,Room_Type 1,80,2018,6,23,Online,0,0,0,96.3,1,Not_Canceled
INN22315,2,0,0,2,Meal Plan 1,0,Room_Type 1,12,2018,4,15,Online,0,0,0,127,1,Not_Canceled
INN34680,1,0,1,2,Meal Plan 1,0,Room_Type 1,31,2018,9,16,Offline,0,0,0,70,0,Not_Canceled
INN32571,3,0,0,2,Meal Plan 1,0,Room_Type 4,2,2018,6,22,Online,0,0,0,161,2,Not_Canceled
INN07186,1,0,0,3,Meal Plan 1,1,Room_Type 1,5,2018,4,5,Aviation,1,0,1,101,0,Not_Canceled
INN30251,2,0,2,2,Meal Plan 1,0,Room_Type 1,96,2018,4,17,Online,0,0,0,84.58,1,Not_Canceled
INN04061,1,0,0,3,Meal Plan 2,0,Room_Type 1,13,2018,4,26,Offline,0,0,0,73,0,Not_Canceled
INN12713,2,0,0,2,Meal Plan 1,0,Room_Type 1,225,2018,8,12,Online,0,0,0,96.3,0,Canceled
INN30632,3,0,2,1,Meal Plan 1,0,Room_Type 4,47,2018,9,11,Online,0,0,0,168.3,1,Not_Canceled
INN28803,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130,0,Canceled
INN08710,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,8,17,Online,0,0,0,138,0,Not_Canceled
INN10827,1,0,0,3,Meal Plan 1,0,Room_Type 1,7,2018,5,5,Offline,0,0,0,112,0,Not_Canceled
INN12524,3,0,2,1,Meal Plan 1,0,Room_Type 4,19,2018,8,14,Online,0,0,0,191,1,Canceled
INN14296,2,0,1,3,Meal Plan 1,0,Room_Type 1,34,2018,3,24,Online,0,0,0,124.65,0,Canceled
INN18945,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,115,1,Canceled
INN16849,2,0,0,1,Not Selected,0,Room_Type 1,109,2018,10,11,Online,0,0,0,108,0,Canceled
INN31128,2,0,2,2,Not Selected,0,Room_Type 1,95,2018,5,21,Online,0,0,0,109.65,0,Canceled
INN20292,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110,0,Canceled
INN25605,2,0,1,1,Meal Plan 1,1,Room_Type 1,44,2017,9,21,Online,0,0,0,95.4,0,Not_Canceled
INN34428,2,0,0,3,Meal Plan 1,0,Room_Type 1,197,2018,4,12,Online,0,0,0,106.2,2,Canceled
INN17926,2,0,0,4,Meal Plan 1,0,Room_Type 1,279,2018,12,21,Online,0,0,0,73.95,0,Canceled
INN16716,2,0,0,2,Not Selected,0,Room_Type 1,14,2018,4,21,Online,0,0,0,119,2,Not_Canceled
INN35767,3,0,1,0,Meal Plan 1,0,Room_Type 4,24,2018,5,29,Online,0,0,0,159,2,Not_Canceled
INN12924,2,0,1,2,Meal Plan 1,0,Room_Type 1,214,2018,10,7,Online,0,0,0,103.5,0,Canceled
INN04966,2,2,1,2,Meal Plan 1,0,Room_Type 6,26,2018,9,19,Online,0,0,0,232.33,0,Canceled
INN19109,1,0,0,1,Meal Plan 1,0,Room_Type 1,181,2018,10,11,Offline,0,0,0,250,1,Canceled
INN00708,2,0,0,3,Not Selected,0,Room_Type 1,146,2018,7,13,Online,0,0,0,94.5,1,Not_Canceled
INN04206,2,0,0,4,Meal Plan 1,0,Room_Type 1,131,2018,8,2,Online,0,0,0,105.3,0,Canceled
INN27806,2,0,1,3,Meal Plan 1,0,Room_Type 1,153,2018,10,17,Online,0,0,0,118.8,2,Canceled
INN11240,2,1,2,3,Meal Plan 1,0,Room_Type 1,86,2018,10,22,Online,0,0,0,123.84,1,Canceled
INN04923,2,0,1,2,Meal Plan 1,0,Room_Type 1,256,2017,9,14,Offline,0,0,0,76.67,0,Not_Canceled
INN20531,2,0,0,2,Meal Plan 1,0,Room_Type 1,17,2018,3,17,Corporate,0,0,0,80,1,Not_Canceled
INN07057,1,0,2,1,Meal Plan 2,0,Room_Type 1,124,2017,8,8,Offline,0,0,0,36.25,0,Not_Canceled
INN02273,1,0,5,10,Meal Plan 1,0,Room_Type 1,11,2018,5,9,Aviation,0,0,0,95,0,Canceled
INN23595,1,0,0,2,Meal Plan 1,0,Room_Type 1,64,2018,5,17,Corporate,0,0,0,130,1,Not_Canceled
INN29360,2,0,2,4,Not Selected,0,Room_Type 1,1,2017,8,8,Online,0,0,0,81,0,Not_Canceled
INN20183,1,0,2,2,Meal Plan 1,0,Room_Type 1,2,2018,4,17,Offline,0,0,0,61.38,0,Not_Canceled
INN01895,1,0,0,3,Meal Plan 1,0,Room_Type 4,11,2018,6,14,Corporate,0,0,0,90,0,Not_Canceled
INN31560,2,0,2,1,Meal Plan 1,0,Room_Type 1,221,2017,10,17,Offline,0,0,0,65,1,Not_Canceled
INN18587,2,0,1,2,Meal Plan 1,0,Room_Type 1,267,2018,9,30,Offline,0,0,0,95,0,Canceled
INN09968,1,0,0,2,Meal Plan 1,0,Room_Type 1,88,2018,10,7,Corporate,0,0,0,71,1,Not_Canceled
INN05874,2,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Online,0,0,0,109,0,Canceled
INN25344,1,0,1,3,Not Selected,0,Room_Type 1,69,2018,11,7,Online,0,0,0,173,1,Canceled
INN31727,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60,0,Canceled
INN00501,2,0,2,1,Meal Plan 1,0,Room_Type 2,44,2018,4,23,Offline,0,0,0,95,0,Not_Canceled
INN11276,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89,0,Canceled
INN26195,2,0,2,2,Meal Plan 1,0,Room_Type 4,86,2018,9,3,Offline,0,0,0,90.95,3,Not_Canceled
INN29414,2,0,1,3,Meal Plan 1,0,Room_Type 4,134,2018,9,29,Online,0,0,0,137.7,2,Canceled
INN00612,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,9,27,Corporate,0,0,0,160,0,Not_Canceled
INN09044,2,0,1,3,Meal Plan 1,0,Room_Type 1,210,2017,10,8,Offline,0,0,0,72.75,0,Not_Canceled
INN23609,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,115,1,Canceled
INN12144,1,0,0,1,Meal Plan 1,0,Room_Type 4,7,2018,9,13,Online,0,0,0,184,2,Not_Canceled
INN09906,2,0,1,2,Meal Plan 1,0,Room_Type 2,161,2018,4,22,Offline,0,0,0,80,0,Not_Canceled
INN17208,2,0,1,1,Meal Plan 1,0,Room_Type 2,31,2018,3,14,Online,0,0,0,81.9,1,Not_Canceled
INN04804,2,0,1,3,Meal Plan 1,0,Room_Type 1,47,2018,3,21,Online,0,0,0,93.5,1,Not_Canceled
INN34528,1,0,1,2,Not Selected,0,Room_Type 5,60,2018,11,7,Online,0,0,0,204,0,Canceled
INN14360,1,0,0,1,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,81,0,Not_Canceled
INN18165,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,2018,6,12,Offline,0,0,0,120,0,Canceled
INN31772,1,0,0,1,Meal Plan 1,0,Room_Type 4,33,2018,8,26,Online,0,0,0,149.4,0,Canceled
INN08454,2,0,1,2,Meal Plan 1,0,Room_Type 1,45,2018,6,20,Online,0,0,0,101.7,1,Not_Canceled
INN15561,2,0,1,1,Meal Plan 1,0,Room_Type 1,5,2018,3,14,Online,0,0,0,118,1,Not_Canceled
INN33652,2,0,0,2,Not Selected,1,Room_Type 1,177,2018,8,16,Online,0,0,0,103.5,1,Canceled
INN23328,2,0,0,3,Not Selected,0,Room_Type 1,34,2018,10,26,Online,0,0,0,109,3,Not_Canceled
INN10578,2,0,0,2,Meal Plan 1,0,Room_Type 4,28,2018,5,20,Online,0,0,0,156,0,Canceled
INN02937,3,0,2,4,Meal Plan 1,0,Room_Type 1,16,2017,9,5,Offline,0,0,0,117.6,1,Not_Canceled
INN18599,2,0,2,6,Meal Plan 1,0,Room_Type 1,55,2017,9,2,Online,0,0,0,97.93,1,Not_Canceled
INN30873,2,0,0,1,Meal Plan 1,0,Room_Type 4,2,2018,7,30,Online,0,0,0,156,0,Not_Canceled
INN02258,1,0,1,0,Meal Plan 1,0,Room_Type 1,27,2018,9,19,Online,0,0,0,118.15,0,Canceled
INN07861,2,0,0,2,Meal Plan 1,0,Room_Type 1,91,2018,11,18,Complementary,0,0,0,0,1,Not_Canceled
INN12400,3,0,0,3,Meal Plan 1,0,Room_Type 4,41,2018,8,24,Online,0,0,0,177.3,1,Not_Canceled
INN04091,1,0,0,1,Meal Plan 1,0,Room_Type 1,125,2018,7,29,Online,0,0,0,99.9,0,Not_Canceled
INN08235,2,0,0,1,Not Selected,0,Room_Type 1,7,2018,12,29,Online,0,0,0,74.8,4,Not_Canceled
INN32766,1,0,1,0,Meal Plan 1,0,Room_Type 1,6,2017,12,27,Corporate,1,0,1,65,0,Not_Canceled
INN27619,2,0,0,2,Meal Plan 1,0,Room_Type 1,158,2018,7,8,Online,0,0,0,114.3,2,Canceled
INN08348,2,0,1,4,Meal Plan 2,0,Room_Type 1,26,2018,12,21,Online,0,0,0,102.72,0,Canceled
INN22951,2,0,1,2,Meal Plan 1,0,Room_Type 1,121,2017,8,10,Online,0,0,0,76.5,0,Canceled
INN12801,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,8,26,Online,0,0,0,139,1,Not_Canceled
INN15675,3,0,1,2,Meal Plan 1,0,Room_Type 4,32,2018,7,15,Online,0,0,0,168.3,0,Canceled
INN10241,2,0,0,1,Not Selected,0,Room_Type 1,158,2018,7,16,Online,0,0,0,75.6,0,Canceled
INN32215,1,0,1,2,Meal Plan 1,0,Room_Type 1,219,2017,9,4,Offline,0,0,0,76.67,0,Not_Canceled
INN30966,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,3,9,Online,0,0,0,101,1,Not_Canceled
INN34626,2,0,2,2,Meal Plan 1,0,Room_Type 1,15,2018,2,20,Offline,0,0,0,87,0,Not_Canceled
INN02204,2,0,2,2,Not Selected,0,Room_Type 1,166,2018,9,30,Online,0,0,0,102.6,2,Canceled
INN10734,2,0,2,5,Meal Plan 1,0,Room_Type 1,59,2018,3,18,Offline,0,0,0,59.5,0,Not_Canceled
INN05724,2,0,2,1,Not Selected,0,Room_Type 1,46,2018,12,25,Online,0,0,0,79.2,0,Not_Canceled
INN10185,2,2,0,1,Meal Plan 1,0,Room_Type 6,4,2017,8,27,Online,0,0,0,153,1,Not_Canceled
INN19228,2,0,0,3,Not Selected,0,Room_Type 1,8,2018,8,16,Online,0,0,0,103.69,0,Canceled
INN13491,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,2017,10,15,Offline,0,0,0,100,0,Not_Canceled
INN34022,1,0,1,2,Meal Plan 1,0,Room_Type 1,219,2017,9,4,Offline,0,0,0,76.67,1,Not_Canceled
INN09512,3,0,1,0,Meal Plan 1,0,Room_Type 4,7,2018,5,30,Online,0,0,0,141.95,1,Not_Canceled
INN16473,2,0,0,3,Meal Plan 1,0,Room_Type 4,1,2017,12,30,Online,0,0,0,197,1,Not_Canceled
INN23754,2,0,2,1,Meal Plan 1,0,Room_Type 1,271,2018,12,3,Offline,0,0,0,78.3,0,Not_Canceled
INN11348,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73,0,Not_Canceled
INN27884,2,0,0,2,Meal Plan 1,0,Room_Type 4,36,2018,4,29,Online,0,0,0,140.4,1,Not_Canceled
INN35497,2,0,2,1,Not Selected,0,Room_Type 1,133,2018,10,2,Online,0,0,0,108,0,Canceled
INN09116,1,0,0,1,Meal Plan 1,0,Room_Type 1,37,2018,11,12,Offline,0,0,0,67.5,0,Not_Canceled
INN17184,2,0,0,1,Meal Plan 1,0,Room_Type 1,118,2018,7,8,Online,0,0,0,88.01,1,Not_Canceled
INN06929,1,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,10,25,Aviation,0,0,0,95,0,Not_Canceled
INN13830,2,0,2,0,Meal Plan 1,0,Room_Type 1,69,2017,7,12,Online,0,0,0,76.5,1,Canceled
INN25148,2,0,2,2,Meal Plan 1,0,Room_Type 1,56,2017,9,25,Offline,0,0,0,185,0,Not_Canceled
INN21035,2,0,0,2,Not Selected,0,Room_Type 1,71,2018,11,10,Online,0,0,0,145,1,Not_Canceled
INN31303,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89,0,Canceled
INN10410,2,0,0,2,Not Selected,0,Room_Type 1,68,2018,3,11,Online,0,0,0,67.5,1,Not_Canceled
INN26128,2,0,0,2,Meal Plan 1,0,Room_Type 1,189,2018,8,9,Online,0,0,0,105.3,1,Canceled
INN29958,2,0,2,2,Meal Plan 1,0,Room_Type 4,47,2018,4,1,Online,0,0,0,103.28,0,Not_Canceled
INN08225,2,0,1,2,Meal Plan 1,0,Room_Type 1,56,2018,6,20,Online,0,0,0,99.9,2,Not_Canceled
INN09010,2,0,0,2,Meal Plan 1,0,Room_Type 4,7,2018,2,12,Online,0,0,0,106,0,Canceled
INN32107,2,0,1,5,Meal Plan 1,0,Room_Type 4,123,2018,9,20,Online,0,0,0,143.1,1,Canceled
INN27340,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120,0,Not_Canceled
INN19784,2,0,2,2,Meal Plan 1,0,Room_Type 7,54,2018,10,28,Online,0,0,0,191.2,1,Not_Canceled
INN08110,3,0,2,4,Meal Plan 1,0,Room_Type 4,70,2018,7,3,Online,0,0,0,150.3,0,Canceled
INN12589,1,0,2,0,Meal Plan 1,0,Room_Type 1,11,2017,12,13,Online,1,0,1,66.99,1,Not_Canceled
INN33309,2,1,2,2,Meal Plan 1,0,Room_Type 1,122,2018,12,25,Online,0,0,0,113.78,1,Canceled
INN19583,2,0,2,1,Meal Plan 1,0,Room_Type 4,34,2018,5,8,Offline,0,0,0,96.3,0,Not_Canceled
INN34328,2,0,1,3,Not Selected,0,Room_Type 1,63,2018,3,10,Online,0,0,0,63.75,1,Not_Canceled
INN35283,2,0,2,1,Not Selected,0,Room_Type 1,104,2018,8,21,Online,0,0,0,107.1,0,Canceled
INN34807,2,0,1,0,Meal Plan 1,0,Room_Type 1,263,2017,9,21,Offline,0,0,0,67,0,Not_Canceled
INN23563,2,0,1,1,Not Selected,0,Room_Type 1,21,2018,3,5,Online,0,0,0,86,1,Not_Canceled
INN09397,2,0,0,2,Meal Plan 2,0,Room_Type 1,291,2018,8,19,Offline,0,0,0,115,0,Canceled
INN21851,2,0,0,2,Not Selected,0,Room_Type 1,0,2018,1,29,Online,0,0,0,79,1,Not_Canceled
INN04775,2,0,1,2,Meal Plan 1,0,Room_Type 1,76,2018,3,25,Online,0,0,0,59.5,0,Canceled
INN27980,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2017,11,26,Online,0,0,0,62.37,0,Not_Canceled
INN11064,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2017,7,28,Corporate,0,0,0,65,0,Not_Canceled
INN07883,1,0,0,3,Meal Plan 1,0,Room_Type 1,104,2017,12,3,Offline,0,0,0,65,0,Not_Canceled
INN05949,2,0,0,2,Meal Plan 2,0,Room_Type 1,291,2018,8,19,Online,0,0,0,115,0,Canceled
INN29146,2,0,1,1,Not Selected,0,Room_Type 1,99,2018,8,29,Online,0,0,0,107.1,0,Canceled
INN24022,1,0,3,8,Meal Plan 1,0,Room_Type 1,5,2018,4,11,Aviation,0,0,0,95,0,Not_Canceled
INN23853,1,0,1,1,Meal Plan 1,0,Room_Type 1,45,2018,11,19,Online,0,0,0,86.4,0,Canceled
INN23058,2,0,2,3,Meal Plan 2,0,Room_Type 1,184,2018,9,4,Online,0,0,0,152.15,0,Canceled
INN31960,2,0,1,1,Meal Plan 1,0,Room_Type 2,14,2018,8,13,Online,0,0,0,138.05,3,Not_Canceled
INN18845,2,0,1,2,Not Selected,0,Room_Type 1,6,2018,12,30,Online,0,0,0,126,0,Not_Canceled
INN28333,2,0,1,5,Meal Plan 1,0,Room_Type 1,124,2018,8,8,Online,0,0,0,114.3,0,Canceled
INN10000,2,0,2,2,Meal Plan 1,0,Room_Type 1,74,2018,3,20,Online,0,0,0,82.45,1,Not_Canceled
INN28025,2,0,2,1,Meal Plan 1,0,Room_Type 4,19,2018,11,12,Online,0,0,0,119.33,2,Not_Canceled
INN32219,3,0,0,3,Meal Plan 1,0,Room_Type 4,40,2018,7,26,Online,0,0,0,168.3,0,Canceled
INN06339,2,10,0,2,Meal Plan 1,0,Room_Type 4,37,2018,1,12,Online,0,0,0,84.45,1,Not_Canceled
INN18356,2,0,2,4,Meal Plan 1,0,Room_Type 1,57,2018,2,27,Online,0,0,0,59.21,1,Not_Canceled
INN23865,2,0,0,1,Meal Plan 1,0,Room_Type 1,17,2018,12,9,Online,0,0,0,111,0,Not_Canceled
INN28073,2,0,2,5,Meal Plan 1,0,Room_Type 4,195,2018,8,17,Online,0,0,0,112.2,2,Canceled
INN19530,2,1,2,1,Meal Plan 1,0,Room_Type 1,30,2018,3,13,Offline,0,0,0,85,0,Not_Canceled
INN01435,2,0,2,3,Not Selected,0,Room_Type 1,19,2018,2,11,Online,0,0,0,55.32,0,Not_Canceled
INN16506,3,0,0,4,Meal Plan 1,0,Room_Type 4,89,2018,6,14,Online,0,0,0,169.58,1,Canceled
INN31434,2,1,1,0,Meal Plan 1,0,Room_Type 1,1,2018,5,2,Online,0,0,0,159,2,Not_Canceled
INN14770,1,0,0,1,Meal Plan 1,0,Room_Type 1,61,2017,9,15,Online,0,0,0,80.75,0,Not_Canceled
INN17631,2,0,2,3,Meal Plan 2,0,Room_Type 1,47,2018,8,28,Online,0,0,0,116.5,2,Not_Canceled
INN17556,2,0,1,3,Meal Plan 1,0,Room_Type 1,3,2017,10,1,Offline,0,0,0,54.75,1,Not_Canceled
INN25890,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,2018,10,12,Offline,0,0,0,110,0,Canceled
INN19745,3,0,2,1,Meal Plan 1,0,Room_Type 4,25,2018,12,3,Online,0,0,0,154,0,Canceled
INN09040,2,0,0,2,Meal Plan 1,0,Room_Type 4,101,2018,11,11,Online,0,0,0,144.45,2,Not_Canceled
INN01099,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,Online,0,0,0,110,0,Canceled
INN27288,2,0,1,2,Meal Plan 1,0,Room_Type 1,233,2018,10,14,Offline,0,0,0,90,0,Canceled
INN22657,2,2,2,3,Meal Plan 1,0,Room_Type 7,96,2018,7,23,Online,0,0,0,188.16,2,Not_Canceled
INN34441,2,0,1,3,Meal Plan 1,1,Room_Type 1,111,2018,5,19,Online,0,0,0,145,1,Not_Canceled
INN04048,2,0,1,3,Meal Plan 1,0,Room_Type 1,13,2018,5,30,Online,0,0,0,85.32,0,Not_Canceled
INN03280,1,0,2,7,Meal Plan 1,0,Room_Type 1,87,2018,9,2,Offline,0,0,0,85,1,Not_Canceled
INN20351,1,0,1,0,Meal Plan 1,0,Room_Type 1,54,2017,10,5,Corporate,0,0,0,65,0,Not_Canceled
INN29135,2,0,2,5,Meal Plan 1,0,Room_Type 1,179,2018,9,12,Offline,0,0,0,80.75,0,Not_Canceled
INN29259,1,0,1,1,Meal Plan 1,0,Room_Type 1,4,2018,1,2,Online,0,0,0,97,2,Not_Canceled
INN07449,2,0,0,3,Meal Plan 1,0,Room_Type 1,160,2017,12,30,Offline,0,0,0,70,0,Not_Canceled
INN13652,2,0,0,3,Meal Plan 1,0,Room_Type 1,104,2017,8,18,Online,0,0,0,76.5,0,Canceled
INN31512,2,0,2,2,Meal Plan 1,0,Room_Type 4,49,2018,4,10,Online,0,0,0,112.2,1,Not_Canceled
INN04384,3,0,0,4,Meal Plan 1,0,Room_Type 4,137,2018,8,23,Online,0,0,0,133.2,0,Canceled
INN01762,2,0,0,2,Meal Plan 1,0,Room_Type 1,111,2018,11,8,Online,0,0,0,59.5,0,Canceled
INN14029,3,0,1,2,Meal Plan 1,0,Room_Type 4,9,2018,4,22,Online,0,0,0,167,0,Canceled
INN32434,3,0,0,5,Meal Plan 2,0,Room_Type 4,34,2018,3,15,Online,0,0,0,165.6,1,Not_Canceled
INN00041,2,0,0,4,Meal Plan 1,0,Room_Type 1,64,2018,11,1,Online,0,0,0,93.6,2,Not_Canceled
INN01403,2,0,2,1,Meal Plan 1,0,Room_Type 4,91,2018,7,16,Online,0,0,0,118.8,2,Not_Canceled
INN08835,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120,0,Not_Canceled
INN18658,2,0,0,2,Meal Plan 1,0,Room_Type 4,80,2018,9,16,Online,0,0,0,149.4,2,Not_Canceled
INN16481,2,0,0,2,Meal Plan 1,0,Room_Type 1,80,2018,5,13,Online,0,0,0,126.9,2,Not_Canceled
INN24485,2,0,0,4,Meal Plan 1,0,Room_Type 1,253,2018,5,4,Offline,0,0,0,90,0,Canceled
INN03910,2,0,0,2,Meal Plan 1,0,Room_Type 1,31,2017,9,25,Online,0,0,0,200,2,Not_Canceled
INN14234,2,0,1,2,Meal Plan 1,0,Room_Type 4,69,2018,4,22,Online,0,0,0,118.8,0,Canceled
INN21175,2,1,2,4,Meal Plan 1,0,Room_Type 1,49,2018,6,29,Online,0,0,0,134.1,1,Not_Canceled
INN26924,2,0,0,3,Not Selected,0,Room_Type 1,28,2018,5,11,Online,0,0,0,96.02,1,Not_Canceled
INN04801,2,0,0,4,Not Selected,0,Room_Type 1,15,2018,12,28,Online,0,0,0,102,2,Not_Canceled
INN15147,2,0,0,4,Meal Plan 1,0,Room_Type 1,122,2018,5,3,Online,0,0,0,99.45,0,Canceled
INN28172,2,0,2,3,Meal Plan 1,0,Room_Type 1,158,2018,8,25,Online,0,0,0,90.95,0,Canceled
INN14509,1,0,0,2,Not Selected,0,Room_Type 1,5,2018,1,15,Online,0,0,0,63.1,0,Not_Canceled
INN15646,2,1,1,4,Meal Plan 1,0,Room_Type 1,93,2018,8,3,Online,0,0,0,134.1,0,Canceled
INN22719,2,1,1,1,Meal Plan 1,0,Room_Type 1,131,2018,7,9,Offline,0,0,0,72.25,0,Not_Canceled
INN13585,1,0,0,2,Meal Plan 1,0,Room_Type 1,172,2018,6,24,Offline,0,0,0,95,0,Canceled
INN08982,2,0,0,4,Not Selected,0,Room_Type 1,52,2018,3,9,Online,0,0,0,63.75,0,Canceled
